feature,class
"[ 4.7703767e+00  6.4470581e+01 -2.4510317e+00  1.0431801e+01
  3.2528353e+00  7.8335495e+00  3.1029253e+00  1.4057888e+00
  6.7453899e+00  4.8804116e+00  3.2767138e+00  1.7484332e+00
  3.3328586e+00  2.3468103e+00  1.4260108e+00 -6.0303575e-01
 -2.1771777e+00 -1.6003815e+00 -6.1300379e-01 -4.0475221e+00
 -2.8980749e+00 -1.7608687e+00 -2.4771202e+00  7.5087911e-01
  1.5826073e-01  6.5519243e-01 -3.4720111e-01  1.0504302e+00
 -3.2617625e-02 -2.6706281e+00 -3.2572775e+00 -4.8733110e+00
 -2.1297078e+00 -1.0430506e+00 -1.5404474e+00 -7.1904188e-01
 -1.5940393e+00 -9.8222673e-01 -1.0634268e-01 -2.2887356e+00]",pop
"[-1.5759890e+01  5.9259125e+01 -1.6016735e+00  1.2559830e+01
  8.7383089e+00  3.9566615e+00  2.0435910e+00  4.2241693e+00
  4.9797945e+00  2.8969738e+00  2.3294625e+00  1.9885528e+00
  1.7153721e+00 -1.5487990e+00 -6.0989231e-01  2.9346502e-01
 -1.7807349e-03  2.7616811e+00  2.2963195e+00  5.6353692e-02
 -2.9112684e-02  1.6765217e-01  5.8331400e-01 -8.0980532e-02
 -1.0423954e+00 -1.6094509e+00 -2.6223330e+00 -2.1474504e+00
 -5.6883960e+00 -6.5246458e+00 -2.2213283e+00 -4.2624938e-01
 -2.5804403e+00 -4.7235603e+00 -4.1975045e+00 -3.8598044e+00
 -3.1745894e+00 -1.9835652e+00 -3.4539559e+00 -4.3026981e+00]",pop
"[-1.9463871e+01  5.1930260e+01  3.6985619e+01  1.3087389e+01
  1.4581278e+01  3.2041862e+00  1.5301875e+01 -7.8220421e-01
  7.2343645e+00  1.0400961e+01 -3.7910375e-01  6.2263556e+00
 -1.1840758e+00 -2.1211960e+00 -1.5716727e+00 -7.6383221e-01
  2.3975817e-02  2.8406336e+00  8.2538807e-01  1.8610222e+00
  4.9466544e-01  4.8110610e-01  5.1247959e+00  1.8247631e+00
 -2.0331111e+00 -2.9640457e-01 -3.3970463e+00  3.7678363e+00
  3.1710639e+00 -1.5116454e+00 -3.4263310e+00 -2.4379799e+00
  1.2513362e+00  3.2028322e+00  1.3715285e-02 -1.1350648e+00
 -3.1204009e+00 -5.8579040e+00 -4.4878197e+00  2.9542956e-01]",pop
"[-7.6910484e+01  1.1330772e+02 -6.2241201e+00  1.9930395e+01
  1.5107155e+01 -3.2840230e+00  4.7830315e+00  1.0138454e+00
  2.2947927e+00 -1.4044813e-02 -3.7734730e+00  4.2399268e+00
  2.3016148e+00 -2.9147508e+00  4.5218253e+00  3.4229362e+00
 -5.4634529e-01 -5.7216132e-01  6.3660789e-01 -2.0010726e+00
 -2.5912626e+00 -6.4539224e-01  3.9313321e+00 -3.3325735e-01
 -3.2282834e+00 -3.4032731e+00 -2.0482335e+00 -2.3109043e+00
 -2.7445562e+00  6.4908915e+00  2.5658638e+00 -4.7439361e+00
 -4.9198141e+00 -2.5182872e+00 -3.7064803e+00 -4.7405334e+00
 -3.3329489e+00 -1.6315045e+00 -2.2512183e+00 -3.4707224e+00]",pop
"[-204.71895     101.62682      26.381647      9.190344     10.471229
    5.1170764    -9.461806      9.306169    -12.484944     -2.4797275
    6.2220006    -9.4853945    -2.545013     -9.031072    -10.174723
   -4.0439625    -7.7589335    -5.142255     -1.8246578    -4.419271
   -6.55475       0.2254348     0.8978367     2.562027     -1.1599098
    2.0861044     1.0696737    -6.276433     -1.2448227     2.449869
    2.027131     -0.9472472    -4.3272443    -8.033308     -4.8814416
    0.97259104   -2.7563982    -3.4317691    -1.6182783     0.5159509 ]",pop
"[-3.70865135e+01  6.88986740e+01  1.04901676e+01  2.39458313e+01
  1.53574505e+01  3.55604625e+00  1.16803045e+01  2.91962624e+00
  2.55075622e+00  4.75503063e+00 -1.59141564e+00  2.56226063e+00
 -1.01375556e+00 -1.64787686e+00  5.10253251e-01 -2.82726860e+00
 -3.42603421e+00 -4.10534573e+00 -4.21547318e+00  1.09423161e+00
  8.94576371e-01  1.17972445e+00  4.87108278e+00  9.40755606e-01
 -1.91037488e+00 -2.26529956e+00 -3.32292509e+00  2.97032982e-01
  4.73393381e-01 -3.56091666e+00 -4.09809113e+00  1.09752250e+00
  3.77647138e+00  2.99011141e-01 -3.49312210e+00 -3.42681646e+00
 -9.20720577e-01 -3.22637372e-02 -2.13766098e+00 -4.15674257e+00]",pop
"[-50.853703    68.05084     12.076207    36.321774     8.664504
  19.5016      10.7166815   12.310911     1.6588453   10.158866
   4.8325033    1.695949     2.7262328    3.1593668    2.4581017
   1.4157499    1.063467     1.8988595    2.2660377    2.421802
   1.7606717   -1.5970668   -0.535049     0.6430415    2.4769106
   2.395218    -0.6910724   -3.5498273   -2.4523077    1.3418316
   0.44694856  -1.3783116   -3.1496198   -2.0112205   -2.0104034
  -0.94372076   0.76400185   1.0305773   -0.10353626  -1.1724768 ]",pop
"[-47.975613    54.1544      -3.9600956   21.494438    13.905075
   5.9985585   13.758749     1.0650278    6.7291703    6.2205725
   1.6177514    0.45703456   2.4155867   -5.584576     0.31104824
  -0.9976579    0.6434849    1.2561009    2.0714839    3.0291598
   1.362388    -3.413075     1.4325366    0.9226265   -1.3666234
  -1.7580451   -4.263918    -2.4069018    2.1020577   -2.5281842
  -4.9151053   -3.9425638   -2.1783307   -0.84789926  -0.9495996
  -3.078464    -3.604227    -2.6301894   -4.644184    -5.1553526 ]",pop
"[-71.62305     81.1083      16.360794     8.947616    13.826506
  -0.75399697  12.51142     -0.6541831    3.0359156    3.063342
  -3.2248902   -1.329191    -0.6551508   -3.9937603   -0.9416913
   1.9190705    3.5300245    5.9984536    6.094781     2.5749643
   0.7029831   -0.7019535   -1.570687    -0.5061276   -2.0278437
  -2.8707082   -2.8375912   -1.2033403   -0.89994353  -3.7481117
  -0.52057755   0.15793505  -0.659789    -0.62106174  -1.7645504
  -1.8662442   -0.9706376   -3.3711376   -6.829271    -1.3781472 ]",pop
"[-72.144135    81.281204    16.711231     8.694822    14.176612
  -1.0479516   12.842173    -0.5259743    3.1425319    3.158665
  -3.4713526   -1.1356596   -0.68155915  -3.9962845   -1.0828954
   1.7924242    3.5001462    5.9226165    6.341417     2.435463
   0.52825     -0.68703103  -1.5956376   -0.5046271   -2.2035744
  -2.9084356   -2.945918    -1.2243907   -0.66448253  -3.858103
  -0.4473268    0.11539818  -0.7299381   -0.409454    -1.9566965
  -1.7930796   -0.86467737  -3.550915    -6.8971972   -1.5556594 ]",pop
"[-4.5029282e+01  6.9754700e+01  1.1873838e+01  8.1600962e+00
  1.2596263e+01  7.7551703e+00  1.1303386e+01  2.5089413e-01
  9.6581535e+00  2.8055394e+00  3.8566477e+00 -8.4454077e-01
  2.0996799e+00  1.1225883e+00  6.6714305e-03  7.4825996e-01
 -1.4743038e+00  3.6728432e+00  4.4693732e+00  4.1986656e+00
 -2.2252333e+00 -2.4957316e+00  1.5199627e+00  2.5424128e+00
 -1.8469474e-01  4.4706839e-01 -1.0672622e+00 -8.9035738e-01
  1.3342474e+00  3.0821815e-01 -2.1364052e+00 -3.0636873e+00
  1.1034855e+00  1.8033831e+00  1.8863392e+00  1.7469529e+00
  3.4256701e+00  2.5211642e+00 -1.1061398e+00 -3.4617956e+00]",pop
"[-52.642094    47.784134    13.462859     2.220573    13.260102
   9.145648    14.452528     0.8663765    9.462137     6.998185
  -0.6944441    1.734682     8.505544     6.939219     3.1842372
   2.2537806   -0.9084489    2.0330076    2.2775352    3.4585629
  -0.5055368    1.3207648    0.37431356   3.5968647    1.6688725
   4.013808    -0.25706846   1.123354    -0.36453444   0.7826943
  -0.9320738   -0.58767235  -3.4902155    0.09977374   1.4927762
   2.4548163    1.0899096    1.3504666    1.0932579    1.6005232 ]",pop
"[-1.7091998e+02  1.0589472e+02  3.1076893e+01  2.2253300e+01
  1.2815128e+01 -5.1583700e+00  1.1237187e+01 -2.1015577e+00
 -1.5285526e-01  5.0800486e+00 -1.1545419e+01 -3.6124883e+00
  1.3871292e+00 -6.6239080e+00 -2.4314053e+00 -7.3611832e+00
 -2.5520244e+00 -1.7074574e+00 -6.1402650e+00  5.0694418e+00
 -5.1661414e-01 -2.0029864e+00  2.5872169e+00 -1.6553197e+00
  1.7973018e+00  1.8237818e+00  1.3638542e+00 -3.3747530e+00
 -1.1491807e+00  2.8369930e+00  2.1519921e+00  2.0074147e-01
 -4.4192858e+00 -2.1669176e+00  6.8223155e-01  2.0096338e+00
  3.1273036e+00  2.8347435e+00  2.6293390e+00 -1.8966277e+00]",pop
"[-78.1564      65.98365     24.558344    25.632708    13.826037
   3.599383    16.210997     0.5761337    3.3100333    4.1550455
   2.7108681    3.645202     1.3963097    2.0116167   -1.8056042
  -3.9560373   -0.96098554  -1.0172712   -0.46881825  -0.75156343
  -2.2289526   -3.2437456   -2.6475508   -1.4752676   -0.12521455
   2.5213861    3.2876327   -0.7343242    1.0691833   -0.2119808
   1.8602991   -0.3758954   -1.531717    -0.20221901  -3.0508337
  -1.7040433   -1.5917934   -0.18728329  -1.4847975   -1.8733244 ]",pop
"[-14.19234     44.35686     12.703167    10.150148    11.268912
   3.9660032   12.500947    -2.1676478   10.718737     2.298257
   5.047687    -0.86594415   3.802936     1.6671032    1.5021021
  -0.19007096  -1.018019     4.7853785    4.8568354    3.0484767
  -2.1862938   -0.09329795   2.412564     2.4983678    0.4534529
   0.26760122  -1.6814779   -0.3295134   -0.24098898  -1.704291
  -3.0710263   -1.8213574    1.5782268    1.5801274    1.3531893
   0.9428132    2.327922     0.62199056  -2.2565734   -2.2263718 ]",pop
"[-39.893642    35.581356     8.926843    15.078342    15.204771
  10.564198    21.816221    10.004616    13.969252    16.55245
   1.4722148    3.263471     0.06657288   0.9684916    7.6417656
   7.6400003    9.40244      6.578614     1.1907499   -0.6419806
  -1.9195341    0.6670846    4.9574027    0.04479376  -4.8743076
  -3.348341    -0.21261807   0.7296261    0.93265975   0.13055213
  -0.7907501   -1.5970018   -4.2229624   -4.5065594   -1.5658433
   0.25368583  -4.090493    -5.0079017   -3.0850186   -2.6038117 ]",pop
"[-1.4593051e+02  6.2573269e+01 -2.3071827e+01 -1.8756536e+01
 -1.4746655e+01 -2.8404940e+01  3.1406605e+00 -2.4918982e+01
 -1.3635363e+01 -4.6096063e+00 -2.4374552e+01 -1.5802279e+01
 -1.7456961e+01 -1.1702680e+01 -8.2586565e+00 -1.3841823e+01
 -9.9004145e+00 -1.1981186e+01 -5.0389848e+00 -2.9069448e+00
  1.0034713e-01 -2.8810105e+00 -3.0979874e+00 -1.5076176e+00
  8.8043943e-02  5.6143847e+00 -9.1553253e-01  1.6144422e+00
  6.2953892e+00  2.1044765e+00 -3.7830441e+00  9.3736988e-01
 -1.9354075e+00  1.3898078e+00  7.7231103e-01  7.2903597e-01
  1.4463426e+00  1.4172454e+00  3.1125500e+00  1.2197112e+00]",pop
"[-4.6888981e+01  5.5891518e+01  2.6080194e+01  1.6541317e+01
  7.0973849e+00 -3.3452632e+00  9.2546721e+00 -8.4966624e-01
  8.3077497e+00  7.1216865e+00 -5.4325247e-01  1.7571971e+00
 -1.8302137e+00  5.2107444e+00 -3.0901020e+00 -8.5528505e-01
 -3.8671720e+00 -2.3390839e+00 -2.3006894e-01  2.2158806e+00
  3.2679687e+00  1.6416149e+00  3.0923944e+00  3.2788935e+00
  1.5161160e+00  5.3750076e+00  3.8768651e+00  4.7340539e-01
  3.2822516e+00 -5.3311868e+00 -4.8084040e+00 -3.7703643e+00
 -5.5106804e-02  2.2125731e+00 -4.3368664e-02  5.5350655e-01
 -2.1079614e+00  3.6660245e-01 -3.2753572e-01 -4.5426559e+00]",pop
"[-56.15306     36.4485      11.9794      -6.415675     3.7821662
   5.2883563    3.3959649    4.2619233    7.989973     5.857593
   1.5882744    4.8537254    0.49577475   2.50689      0.27404618
  -2.596172    -1.4263085   -1.8727229   -5.4025173   -4.3224535
  -1.8637967   -0.9028506    4.91775      6.826619     7.1885967
   7.9697657    4.021619     3.0688426    4.7580934    3.0164952
  -1.3891062    2.1435347    1.0196471   -0.29608032  -0.53604627
  -1.181379    -1.5171716   -2.6466787   -4.222021    -4.521457  ]",pop
"[-80.39707     35.971542    20.43451     26.347641    17.400066
   4.578968    13.495072     3.620712     7.3269696    5.481911
   3.9622955    5.3203077    3.5403306    0.5193595    0.1920046
  -1.1236726    3.5288062    1.4388639    0.46885374  -1.7930021
  -3.0175433    2.5459266    6.687909     3.781889     1.5778431
   1.8906001   -0.45780015   0.38856074   2.3033664   -2.69473
  -1.3934386    4.404226     7.586019     6.50495      2.7328029
   0.49339646  -3.040201    -3.4882083    0.5998034   -0.56866866]",pop
"[-39.63845     33.950104     9.583241    16.655977    14.907743
  11.196753    21.489483     9.8847685   14.73506     15.624816
   2.0449588    2.5801914    0.3670874    1.6488098    6.9265537
   8.2295065    9.359765     6.963522     1.5010893   -1.123369
  -1.6244158    0.7583626    5.3647776    0.2489126   -5.231574
  -3.6310554   -0.42613357   0.81594205   0.81949484   0.59654945
  -0.48172694  -1.568179    -4.294813    -5.1605153   -1.8091196
   0.2102554   -3.9707162   -4.7123113   -3.7647376   -2.8557029 ]",pop
"[-8.7756744e+01  6.4356110e+01 -1.2972931e+01  1.6032888e+01
  4.9571216e-01  4.0936780e-01  4.4360785e+00 -2.7249510e+00
 -3.1445348e-01 -4.9785145e-02 -5.9333587e+00 -4.2692208e+00
 -3.5069039e+00 -4.6224675e+00 -4.0879188e+00 -3.3189280e+00
  2.1254042e-01  2.7001915e+00  2.4814796e+00  2.1681046e-01
 -5.1916404e+00 -5.1244726e+00  3.1491837e-01  4.3990164e+00
  3.2733090e+00  3.9996922e+00  1.0683128e+00 -3.0022852e+00
 -4.7693343e+00 -2.3040209e+00  1.1673031e+00 -2.9361639e-02
 -3.2562854e+00 -1.9023162e+00 -9.1157144e-01 -8.9376247e-01
 -7.6142490e-01 -1.0521041e+00  7.0488417e-01 -2.7426138e+00]",pop
"[-77.92487     32.373642    20.107264    27.610147    16.27146
   5.3237567   13.487586     3.502206     7.34457      5.269122
   4.0074425    5.2748632    3.7537496    0.7842267    0.405088
  -0.7130379    3.0615726    1.4090439    0.54731596  -1.9010549
  -2.67033      2.7057776    6.4893312    4.1430917    1.7611471
   1.7151266   -0.19969188   0.50193965   1.9765599   -2.5362713
  -1.4949807    4.328293     7.9009886    6.623489     3.144039
   0.31703058  -3.1842766   -3.317966     0.34851828  -0.6208393 ]",pop
"[-4.6888981e+01  5.5891518e+01  2.6080194e+01  1.6541317e+01
  7.0973849e+00 -3.3452632e+00  9.2546721e+00 -8.4966624e-01
  8.3077497e+00  7.1216865e+00 -5.4325247e-01  1.7571971e+00
 -1.8302137e+00  5.2107444e+00 -3.0901020e+00 -8.5528505e-01
 -3.8671720e+00 -2.3390839e+00 -2.3006894e-01  2.2158806e+00
  3.2679687e+00  1.6416149e+00  3.0923944e+00  3.2788935e+00
  1.5161160e+00  5.3750076e+00  3.8768651e+00  4.7340539e-01
  3.2822516e+00 -5.3311868e+00 -4.8084040e+00 -3.7703643e+00
 -5.5106804e-02  2.2125731e+00 -4.3368664e-02  5.5350655e-01
 -2.1079614e+00  3.6660245e-01 -3.2753572e-01 -4.5426559e+00]",pop
"[-6.5171272e+01  6.5454155e+01  4.1113796e+00  3.2742908e+01
  1.6913876e+01 -5.8198285e+00  1.4964588e+01 -2.3903231e-01
  9.0354872e+00  8.4366865e+00 -6.5778971e+00 -4.4804807e+00
 -2.6323750e+00  3.4563084e+00  1.6009160e+00 -6.9448423e-01
  3.1999438e+00  1.0435188e+00 -1.1650410e+00 -4.7207537e+00
 -7.4798041e-03  7.8034765e-01  3.4631171e+00  4.6412625e+00
  2.8840992e+00  5.9472384e+00  3.9523697e+00  1.9300132e+00
  4.2442198e+00  5.0903392e+00  1.6194159e+00  1.7042568e+00
  6.1925644e-01  2.4262280e+00  2.6694407e+00  9.4131880e-02
 -9.1378587e-01 -1.4262311e+00  5.4153872e-01 -1.4617993e+00]",pop
"[ -6.970078    68.913506     3.7833157   28.208189     2.2899938
  13.620598     1.0365926    5.998481     2.752038    15.027528
  -8.769488     0.7971256   -7.2107625    2.9348764    0.5577975
  11.352592    11.470961    14.175334    -0.92836416   0.80005354
 -10.705233    -3.0131848   -5.365338    -3.2051823   -9.662999
  -5.242822   -12.065218     0.6923228    0.4423887    0.29796296
  -5.4523735    2.9727309    6.344093    10.071216     2.822931
   5.4823337   -0.5954166   -1.011017    -9.026534     1.1178236 ]",pop
"[-1.25979675e+02  1.17341614e+02 -6.74998760e-02  1.02106018e+01
  4.48873234e+00  2.17809772e+00 -3.63992333e+00  3.38271737e+00
  1.73890793e+00  4.55703735e+00  8.40832233e-01  2.42574430e+00
 -3.11121106e+00 -2.84017491e+00 -6.11483240e+00 -5.26020050e+00
 -1.80739725e+00 -3.20923471e+00  1.27584326e+00  5.80564117e+00
  3.98673964e+00 -1.71278381e+00 -3.77060676e+00 -4.18082428e+00
 -2.59906077e+00 -2.52255529e-01 -1.88794339e+00 -2.47842383e+00
 -2.63626170e+00 -3.05325675e+00 -4.14305735e+00 -6.07515097e+00
 -3.94830561e+00 -2.94363856e+00 -3.69060564e+00 -3.95661891e-01
 -8.42693970e-02 -1.13220167e+00 -1.28463817e+00 -1.21019530e+00]",pop
"[-88.39745     34.34531    -11.279142     2.1954029   -4.848073
  -6.146539     0.3227966    2.4406168   -8.163182     5.6395426
  -9.395805    -7.3565564   -3.950928     2.3662994    1.2415485
  10.829779     9.3840475    5.288314    -2.936134    -5.5764174
  -7.276102    -0.6932354    2.4763353   -3.3568974   -2.5936782
  -2.5985165   -3.3520422    0.7543621   -1.243045    -1.9138662
  -0.84721726   1.3964233    2.3182979   -0.49971914  -1.8597546
  -1.8004766   -0.3023587   -2.4308043   -1.1267956   -1.4349672 ]",pop
"[-1.1160004e+02  8.5562088e+01  3.5251434e+00  1.6362411e+01
  2.2031200e+00  5.9770145e+00 -5.0359426e+00 -3.9642663e+00
 -1.0538284e-01  1.5665889e+00 -5.7904086e+00 -5.0873823e+00
 -2.1282530e-01 -4.4040761e+00 -7.7949333e-01  1.5529196e+00
  3.6164993e-01  5.7899112e-01 -6.9337350e-01 -1.8098048e+00
 -2.6764424e+00 -3.2705364e+00 -3.7844832e+00 -5.4009700e+00
  7.0859790e-02 -5.6764393e+00 -4.0884867e+00 -1.9667908e+00
 -4.0050292e+00 -3.5099953e-01 -1.6449956e+00 -8.1103230e-01
 -1.2556359e+00  1.2639849e+00  2.1983583e+00  5.1591539e-01
 -1.0261166e+00  1.0836005e+00  4.1491804e-01 -1.8939779e+00]",pop
"[-6.3568130e+01  7.9031189e+01  4.2745155e+01  1.6092520e+01
  1.5271024e+01  1.0789155e+01  1.3308312e+01  3.6865609e+00
  4.9269943e+00  1.0664272e+01 -1.6068343e-02  3.4758782e+00
  3.4151354e+00 -2.4490998e+00  8.5383850e-01 -5.1147494e+00
 -4.2915130e+00 -1.5654280e+00 -5.9668120e-02  2.6608708e+00
  5.2672558e+00  1.8552828e+00  1.7504447e+00  3.2211680e+00
  1.3175853e-02  1.1376066e+00  3.2677929e+00 -2.6572270e+00
 -1.7859138e+00 -1.8896329e+00  2.5229952e-01  7.9378718e-01
 -2.4883451e+00 -2.8883162e+00 -1.8919199e+00 -1.2296783e+00
 -1.5959305e+00 -2.1435034e+00  6.7490958e-02  2.4616528e+00]",pop
"[-52.5842      37.492367    14.0829      18.178389    16.777842
   5.952137     6.4206614    2.6906488   -0.4442706    3.2166364
  -3.9433198    1.6200885    0.31675982  -0.13732655  -0.5116238
  -1.5674168    2.0696542    1.2386509    4.5860524    1.626793
   0.269278     2.7819412    1.4307994    2.2463555    2.1641653
   2.0871444   -1.823002     0.2994468   -0.6020573    0.3896502
  -2.813967    -2.3961048   -0.3115333    1.9835476   -1.4209894
   0.52414274   0.3652088   -3.1213567   -2.875545    -1.1666998 ]",pop
"[-29.299528    53.877113    -1.700412    15.489958     1.0905544
   0.5373254    4.8971496   -3.2253232   -1.6960158    2.227417
  -7.136839    -5.9993052   -2.9869275   -3.800679    -4.8925123
  -6.728301    -0.42717907  -4.024591     4.3790174    4.4642267
   5.897736     3.7864718    3.130733    -1.1859136    0.18943618
  -0.12405729  -2.0700705   -0.5264209   -0.63650775  -0.40736434
  -0.52048415  -3.82161     -5.7349544   -0.7527156    1.3588679
  -0.10298082   0.96322334   2.294131     1.3843555   -0.23530921]",pop
"[-3.03023319e+01  8.84691620e+01 -6.56568289e+00  3.27924194e+01
  8.50223637e+00  8.38778687e+00  2.05203247e+00  6.86329412e+00
  3.57813811e+00  2.72064447e+00  1.29159439e+00  3.29189515e+00
  1.57011533e+00  2.37786293e+00  2.52887344e+00  1.10066521e+00
 -1.57761145e+00 -2.62453496e-01  1.18331544e-01  4.25535411e-01
  4.74694520e-01  1.36916535e-02 -2.39102411e+00 -6.67092264e-01
 -2.72277117e+00 -1.23622584e+00 -1.68065655e+00 -5.78817785e-01
 -6.74928367e-01 -1.62788415e+00 -3.37164021e+00 -1.47140229e+00
 -2.62438321e+00 -2.55092788e+00 -1.50072813e+00 -1.78820336e+00
 -2.42233753e+00 -1.01158035e+00 -1.17988944e+00  2.45778131e+00]",pop
"[-91.86157     56.67706     13.78416     15.054892     0.9043137
  -4.078767    -0.23014724   0.56696546  -4.5866685   -2.6130123
  -2.7646897   -3.1039546    1.7949009   -0.9554366    1.3964492
   0.92222846   1.0760108    0.9109344    3.2876027    0.21057035
  -1.055069     0.8461172    2.3546124    3.7927995    3.3725
   2.9573221    3.2470264    1.864043    -1.0347207    2.2755706
   4.419292     3.8459115    2.8378685    3.6080608    3.3600857
   2.3682172    1.9249632    0.8425754   -0.104023     1.2217857 ]",pop
"[-52.5842      37.492367    14.0829      18.178389    16.777842
   5.952137     6.4206614    2.6906488   -0.4442706    3.2166364
  -3.9433198    1.6200885    0.31675982  -0.13732655  -0.5116238
  -1.5674168    2.0696542    1.2386509    4.5860524    1.626793
   0.269278     2.7819412    1.4307994    2.2463555    2.1641653
   2.0871444   -1.823002     0.2994468   -0.6020573    0.3896502
  -2.813967    -2.3961048   -0.3115333    1.9835476   -1.4209894
   0.52414274   0.3652088   -3.1213567   -2.875545    -1.1666998 ]",pop
"[  9.566639    88.86886    -20.312075     5.1106977   -2.9176502
  -0.17563917   0.33215395   1.6097705   -2.263265    -0.9502328
  -6.214681    -2.9705684   -1.8106345   -0.32681248  -1.3463807
  -1.6712213   -0.18919086   1.7147777   -0.1273157   -3.901235
  -3.563897    -2.7252033   -1.1303359   -1.4281698   -2.3922265
  -1.6656841   -2.4624345   -2.1933343   -2.2757568   -3.7228873
  -4.9058027   -3.8826358   -3.3080454   -4.1914034   -2.4807916
  -3.5272796   -3.581095    -3.4477959   -2.4289553   -0.6651025 ]",pop
